medallion,hack_license,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance
2010000301,2010000301,CMT,1/1/2010 0:03,1/1/2010 0:16,1,13.18,3.7
2010000302,2010000302,CMT,1/1/2010 0:03,1/1/2010 0:21,3,18.07,4.5
2010000303,2010000303,DDS,1/1/2010 0:03,1/1/2010 0:17,1,14.16,3.4
2010000304,2010000304,CMT,1/1/2010 0:03,1/1/2010 0:20,1,17.18,8.7
2010000305,2010000305,CMT,1/1/2010 0:03,1/1/2010 0:15,1,12.08,5.8
2010000306,2010000306,CMT,1/1/2010 0:03,1/1/2010 0:07,1,4.12,0.9
2010000307,2010000307,CMT,1/1/2010 0:03,1/1/2010 0:20,2,16.72,4
2010000308,2010000308,CMT,1/1/2010 0:03,1/1/2010 0:07,1,4.53,1.1
2010000309,2010000309,CMT,1/1/2010 0:03,1/1/2010 0:24,4,21.13,4.4
2010000310,2010000310,CMT,1/1/2010 0:03,1/1/2010 0:29,2,25.73,20.1
2010000311,2010000311,CMT,1/1/2010 0:03,1/1/2010 0:13,4,9.75,1
2010000312,2010000312,DDS,1/1/2010 0:03,1/1/2010 0:18,1,15.58,2.4
2010000313,2010000313,CMT,1/1/2010 0:03,1/1/2010 0:13,4,10.23,1.6
2010000314,2010000314,CMT,1/1/2010 0:03,1/1/2010 0:16,2,13.12,3.7
2010000315,2010000315,CMT,1/1/2010 0:03,1/1/2010 0:23,2,20.52,6.1
2010000316,2010000316,CMT,1/1/2010 0:03,1/1/2010 0:07,1,3.98,0.7
2010000317,2010000317,CMT,1/1/2010 0:03,1/1/2010 0:07,1,3.93,0.9
2010000318,2010000318,CMT,1/1/2010 0:03,1/1/2010 0:32,1,29.38,4
2010000319,2010000319,CMT,1/1/2010 0:03,1/1/2010 0:10,1,6.82,1.1
2010000320,2010000320,CMT,1/1/2010 0:03,1/1/2010 0:18,1,15.13,2.8
2010000321,2010000321,CMT,1/1/2010 0:03,1/1/2010 0:14,1,10.83,2.1
2010000322,2010000322,CMT,1/1/2010 0:03,1/1/2010 0:16,2,12.98,1.9
2010000323,2010000323,CMT,1/1/2010 0:03,1/1/2010 0:17,1,13.58,4.4
2010000324,2010000324,CMT,1/1/2010 0:03,1/1/2010 0:16,2,13.1,3.1
2010000325,2010000325,CMT,1/1/2010 0:03,1/1/2010 0:09,2,6.13,0.6
2010000326,2010000326,DDS,1/1/2010 0:03,1/1/2010 0:18,1,14.86,2.1
2010000327,2010000327,CMT,1/1/2010 0:03,1/1/2010 0:14,4,10.43,1.5
2010000328,2010000328,CMT,1/1/2010 0:03,1/1/2010 0:19,2,16.15,3.2
2010000329,2010000329,DDS,1/1/2010 0:03,1/1/2010 0:06,2,2.86,0.9
2010000330,2010000330,CMT,1/1/2010 0:03,1/1/2010 0:07,4,3.8,1.4
2010000331,2010000331,CMT,1/1/2010 0:03,1/1/2010 0:11,1,7.4,2
2010000332,2010000332,CMT,1/1/2010 0:03,1/1/2010 0:09,1,6.32,0.9
2010000333,2010000333,CMT,1/1/2010 0:03,1/1/2010 0:19,1,15.77,3.2
2010000334,2010000334,CMT,1/1/2010 0:03,1/1/2010 0:08,1,4.65,1.4
2010000335,2010000335,CMT,1/1/2010 0:03,1/1/2010 0:12,1,8.77,2
2010000336,2010000336,CMT,1/1/2010 0:03,1/1/2010 0:11,1,7.72,1.7
2010000337,2010000337,CMT,1/1/2010 0:03,1/1/2010 0:07,1,3.42,0.7
2010000338,2010000338,CMT,1/1/2010 0:03,1/1/2010 0:12,1,8.4,0.6
2010000339,2010000339,CMT,1/1/2010 0:03,1/1/2010 0:20,1,16.72,2.8
2010000340,2010000340,CMT,1/1/2010 0:03,1/1/2010 0:05,1,1.78,0.3
2010000341,2010000341,DDS,1/1/2010 0:03,1/1/2010 0:15,3,12.26,1.2
2010000342,2010000342,CMT,1/1/2010 0:03,1/1/2010 0:18,4,14.95,2
2010000343,2010000343,CMT,1/1/2010 0:03,1/1/2010 0:06,1,2.8,0.9
2010000344,2010000344,CMT,1/1/2010 0:03,1/1/2010 0:20,2,16.95,2.6
2010000141,2010000141,CMT,1/1/2010 0:03,1/1/2010 0:11,3,7.42,1.2
2010000345,2010000345,CMT,1/1/2010 0:03,1/1/2010 0:09,1,5.77,1.5
2010000346,2010000346,VTS,1/1/2010 0:03,1/1/2010 0:03,2,0,0.7
2010000347,2010000347,CMT,1/1/2010 0:03,1/1/2010 0:18,2,14.42,3.9
2010000348,2010000348,CMT,1/1/2010 0:03,1/1/2010 0:05,1,2.2,0.1
2010000349,2010000349,VTS,1/1/2010 0:03,1/1/2010 0:03,1,0,0.46
2010000350,2010000350,CMT,1/1/2010 0:03,1/1/2010 0:08,1,4.5,0.5
2010000014,2010000014,CMT,1/1/2010 0:03,1/1/2010 0:10,2,6.45,1.3
2010000351,2010000351,CMT,1/1/2010 0:03,1/1/2010 0:09,1,6.1,0.6
2010000352,2010000352,CMT,1/1/2010 0:03,1/1/2010 0:11,3,8.05,1
2010000353,2010000353,CMT,1/1/2010 0:03,1/1/2010 0:14,1,10.23,3.8
2010000354,2010000354,CMT,1/1/2010 0:03,1/1/2010 0:13,1,9.88,1.6
2010000355,2010000355,CMT,1/1/2010 0:03,1/1/2010 0:08,1,5.03,0.6
2010000356,2010000356,CMT,1/1/2010 0:03,1/1/2010 0:18,1,14.32,5.7
2010000357,2010000357,CMT,1/1/2010 0:03,1/1/2010 0:17,1,13.77,1.1
2010000358,2010000358,CMT,1/1/2010 0:03,1/1/2010 0:09,1,5.42,0.6
2010000359,2010000359,DDS,1/1/2010 0:03,1/1/2010 0:25,4,21.98,1.7
2010000360,2010000360,CMT,1/1/2010 0:03,1/1/2010 0:17,1,13.58,1.4
2010000361,2010000361,CMT,1/1/2010 0:03,1/1/2010 0:09,1,5.45,2.1
2010000362,2010000362,CMT,1/1/2010 0:03,1/1/2010 0:30,2,26.15,9.7
2010000363,2010000363,CMT,1/1/2010 0:03,1/1/2010 0:09,2,5.92,1.1
2010000364,2010000364,CMT,1/1/2010 0:03,1/1/2010 0:14,1,10.48,2
2010000365,2010000365,CMT,1/1/2010 0:03,1/1/2010 0:09,2,5.68,1.7
2010000366,2010000366,CMT,1/1/2010 0:03,1/1/2010 0:22,1,18.1,8.5
2010000367,2010000367,CMT,1/1/2010 0:03,1/1/2010 0:18,1,14.1,2.5
2010000368,2010000368,CMT,1/1/2010 0:03,1/1/2010 0:14,2,10.25,3.2
2010000369,2010000369,CMT,1/1/2010 0:03,1/1/2010 0:27,2,23.7,9.9
2010000370,2010000370,CMT,1/1/2010 0:03,1/1/2010 0:33,1,29.97,12.4
2010000371,2010000371,VTS,1/1/2010 0:04,1/1/2010 0:35,2,31,9.77
2010000372,2010000372,VTS,1/1/2010 0:04,1/1/2010 0:23,5,19,4.22
2010000373,2010000373,VTS,1/1/2010 0:04,1/1/2010 0:29,2,25,7.5
2010000374,2010000374,VTS,1/1/2010 0:04,1/1/2010 0:33,2,29,7.97
2010000375,2010000375,VTS,1/1/2010 0:04,1/1/2010 0:32,5,28,3.87
2010000376,2010000376,VTS,1/1/2010 0:04,1/1/2010 0:27,1,23,14.41
2010000377,2010000377,VTS,1/1/2010 0:04,1/1/2010 0:22,5,18,6.69
2010000378,2010000378,CMT,1/1/2010 0:04,1/1/2010 0:08,1,4.5,0.6
2010000379,2010000379,VTS,1/1/2010 0:04,1/1/2010 0:33,2,29,10.88
2010000380,2010000380,VTS,1/1/2010 0:04,1/1/2010 0:14,1,10,1.96
2010000381,2010000381,VTS,1/1/2010 0:04,1/1/2010 0:23,3,19,6.29
2010000382,2010000382,VTS,1/1/2010 0:04,1/1/2010 0:41,1,37,9.47
2010000383,2010000383,VTS,1/1/2010 0:04,1/1/2010 0:25,5,21,1.45
2010000384,2010000384,VTS,1/1/2010 0:04,1/1/2010 0:29,1,25,4.45
2010000385,2010000385,VTS,1/1/2010 0:04,1/1/2010 0:15,1,11,2.35
2010000386,2010000386,VTS,1/1/2010 0:04,1/1/2010 0:15,1,11,1.89
2010000387,2010000387,CMT,1/1/2010 0:04,1/1/2010 0:38,1,34,8.2
2010000124,2010000124,VTS,1/1/2010 0:04,1/1/2010 0:34,3,30,4.42
2010000388,2010000388,VTS,1/1/2010 0:04,1/1/2010 0:31,3,27,1.93
2010000389,2010000389,VTS,1/1/2010 0:04,1/1/2010 0:15,5,11,2.72
2010000390,2010000390,VTS,1/1/2010 0:04,1/1/2010 0:23,2,19,2.43
2010000391,2010000391,VTS,1/1/2010 0:04,1/1/2010 0:32,1,28,4
2010000392,2010000392,VTS,1/1/2010 0:04,1/1/2010 0:24,2,20,3.87
2010000393,2010000393,DDS,1/1/2010 0:04,1/1/2010 0:09,2,5.03,1.1
2010000394,2010000394,CMT,1/1/2010 0:04,1/1/2010 0:14,4,10.67,1.7
2010000395,2010000395,DDS,1/1/2010 0:04,1/1/2010 0:35,2,31.08,16
2010000396,2010000396,CMT,1/1/2010 0:04,1/1/2010 0:11,1,7.23,1.2
2010000397,2010000397,VTS,1/1/2010 0:04,1/1/2010 0:04,1,0,0.13
2010000398,2010000398,CMT,1/1/2010 0:04,1/1/2010 0:07,2,3.67,0.5
2010000399,2010000399,DDS,1/1/2010 0:04,1/1/2010 0:09,1,5.71,1
2010000400,2010000400,CMT,1/1/2010 0:04,1/1/2010 0:24,1,20.47,2
2010000401,2010000401,CMT,1/1/2010 0:04,1/1/2010 0:20,1,16.45,2.9
2010000402,2010000402,CMT,1/1/2010 0:04,1/1/2010 0:19,1,15.75,0
2010000403,2010000403,VTS,1/1/2010 0:04,1/1/2010 0:04,1,0,0.31
2010000404,2010000404,CMT,1/1/2010 0:04,1/1/2010 0:16,4,12,3.1
2010000405,2010000405,VTS,1/1/2010 0:04,1/1/2010 0:04,4,0,1.21
2010000406,2010000406,DDS,1/1/2010 0:04,1/1/2010 0:11,2,7.76,1.4
2010000407,2010000407,VTS,1/1/2010 0:04,1/1/2010 0:04,1,0,0
2010000408,2010000408,CMT,1/1/2010 0:04,1/1/2010 0:09,1,4.95,1.6
2010000409,2010000409,VTS,1/1/2010 0:04,1/1/2010 0:04,1,0,0
2010000410,2010000410,CMT,1/1/2010 0:04,1/1/2010 0:17,4,13.28,2.7
2010000411,2010000411,CMT,1/1/2010 0:04,1/1/2010 0:17,1,13.07,2.8
2010000412,2010000412,CMT,1/1/2010 0:04,1/1/2010 0:12,1,8.07,2
2010000413,2010000413,CMT,1/1/2010 0:04,1/1/2010 0:12,2,8.73,0.7
2010000414,2010000414,CMT,1/1/2010 0:04,1/1/2010 0:16,3,12.7,1.8
2010000415,2010000415,CMT,1/1/2010 0:04,1/1/2010 0:37,4,33.68,11.6
2010000416,2010000416,CMT,1/1/2010 0:04,1/1/2010 0:22,1,18.53,3.4
2010000417,2010000417,CMT,1/1/2010 0:04,1/1/2010 0:14,1,10.55,2.6
2010000418,2010000418,DDS,1/1/2010 0:04,1/1/2010 0:19,1,14.78,5.8
2010000419,2010000419,CMT,1/1/2010 0:04,1/1/2010 0:18,1,13.83,2.3
2010000420,2010000420,CMT,1/1/2010 0:04,1/1/2010 0:10,1,5.78,1.1
2010000421,2010000421,CMT,1/1/2010 0:04,1/1/2010 0:09,2,4.97,1.3
2010000422,2010000422,CMT,1/1/2010 0:04,1/1/2010 0:10,1,6.02,0.9
2010000423,2010000423,CMT,1/1/2010 0:04,1/1/2010 0:08,2,3.87,0.8
2010000424,2010000424,CMT,1/1/2010 0:04,1/1/2010 0:11,1,7.4,0.9
2010000425,2010000425,CMT,1/1/2010 0:04,1/1/2010 0:21,1,17.52,3.7
2010000426,2010000426,CMT,1/1/2010 0:04,1/1/2010 0:14,3,9.97,2
2010000427,2010000427,DDS,1/1/2010 0:04,1/1/2010 0:16,2,11.7,1.5
2010000428,2010000428,CMT,1/1/2010 0:04,1/1/2010 0:32,2,28.53,7.9
2010000429,2010000429,CMT,1/1/2010 0:04,1/1/2010 0:12,2,8.6,2.2
2010000430,2010000430,CMT,1/1/2010 0:04,1/1/2010 0:27,1,22.65,5.3
2010000431,2010000431,CMT,1/1/2010 0:04,1/1/2010 0:05,1,0.85,0.2
2010000432,2010000432,CMT,1/1/2010 0:04,1/1/2010 0:16,2,12.38,4.5
2010000433,2010000433,CMT,1/1/2010 0:04,1/1/2010 0:16,2,12.27,3
2010000434,2010000434,CMT,1/1/2010 0:04,1/1/2010 0:26,1,22.32,6.3
2010000435,2010000435,VTS,1/1/2010 0:04,1/1/2010 0:04,3,0,0.74
2010000436,2010000436,CMT,1/1/2010 0:04,1/1/2010 0:19,1,14.78,3.3
2010000437,2010000437,CMT,1/1/2010 0:04,1/1/2010 0:15,1,11.48,1.6
2010000438,2010000438,CMT,1/1/2010 0:04,1/1/2010 0:35,1,31.45,7.4
2010000439,2010000439,CMT,1/1/2010 0:04,1/1/2010 0:18,1,14.37,3.5
2010000440,2010000440,CMT,1/1/2010 0:04,1/1/2010 0:09,1,5.17,1.3
2010000441,2010000441,DDS,1/1/2010 0:04,1/1/2010 0:24,1,19.86,3.4
2010000442,2010000442,CMT,1/1/2010 0:04,1/1/2010 0:19,1,14.92,4.5
2010000443,2010000443,CMT,1/1/2010 0:04,1/1/2010 0:19,1,14.63,1.7
2010000444,2010000444,CMT,1/1/2010 0:04,1/1/2010 0:14,1,9.8,1.9
2010000445,2010000445,CMT,1/1/2010 0:04,1/1/2010 0:16,1,12.28,2.9
2010000446,2010000446,CMT,1/1/2010 0:04,1/1/2010 0:13,2,9.1,2.5
2010000447,2010000447,DDS,1/1/2010 0:04,1/1/2010 0:08,1,3.93,0.5
2010000448,2010000448,CMT,1/1/2010 0:04,1/1/2010 0:08,1,4.4,1.7
2010000449,2010000449,CMT,1/1/2010 0:04,1/1/2010 0:21,4,16.98,1.5
2010000450,2010000450,CMT,1/1/2010 0:04,1/1/2010 0:06,2,2.18,0.1
2010000451,2010000451,CMT,1/1/2010 0:04,1/1/2010 0:46,1,41.87,12.6
2010000452,2010000452,CMT,1/1/2010 0:04,1/1/2010 0:07,1,2.6,0.4
2010000453,2010000453,CMT,1/1/2010 0:04,1/1/2010 0:26,1,21.5,4.3
2010000454,2010000454,CMT,1/1/2010 0:04,1/1/2010 0:06,1,1.57,0
2010000455,2010000455,CMT,1/1/2010 0:04,1/1/2010 0:13,3,8.5,3.5
2010000456,2010000456,CMT,1/1/2010 0:04,1/1/2010 0:19,4,14.57,3
2010000457,2010000457,CMT,1/1/2010 0:04,1/1/2010 0:17,2,13.17,2.1
2010000458,2010000458,VTS,1/1/2010 0:04,1/1/2010 0:04,1,0,0.51
2010000459,2010000459,CMT,1/1/2010 0:04,1/1/2010 0:30,1,26.18,5.5
2010000460,2010000460,CMT,1/1/2010 0:04,1/1/2010 0:20,1,15.92,4.8
2010000461,2010000461,CMT,1/1/2010 0:04,1/1/2010 0:36,2,32.03,2.4
2010000462,2010000462,CMT,1/1/2010 0:04,1/1/2010 0:10,1,5.78,0.9
2010000463,2010000463,CMT,1/1/2010 0:04,1/1/2010 0:12,1,7.53,1.5
2010000464,2010000464,CMT,1/1/2010 0:04,1/1/2010 0:10,1,6.05,1.3
2010000465,2010000465,CMT,1/1/2010 0:04,1/1/2010 0:17,1,13.13,2.8
2010000466,2010000466,CMT,1/1/2010 0:04,1/1/2010 0:09,1,4.92,0.5
2010000467,2010000467,CMT,1/1/2010 0:04,1/1/2010 0:07,2,3.07,0.6
2010000468,2010000468,CMT,1/1/2010 0:04,1/1/2010 0:22,3,18.12,5.8
2010000469,2010000469,CMT,1/1/2010 0:04,1/1/2010 0:22,1,18.1,10.5
2010000470,2010000470,CMT,1/1/2010 0:04,1/1/2010 0:09,1,4.45,1
2010000471,2010000471,VTS,1/1/2010 0:04,1/1/2010 0:04,3,0,0.55
2010000472,2010000472,CMT,1/1/2010 0:04,1/1/2010 0:21,2,17.23,3.3
2010000473,2010000473,CMT,1/1/2010 0:04,1/1/2010 0:16,2,11.88,3
2010000474,2010000474,CMT,1/1/2010 0:04,1/1/2010 0:19,2,14.73,2.9
2010000475,2010000475,CMT,1/1/2010 0:04,1/1/2010 0:11,1,6.9,1.3
2010000476,2010000476,CMT,1/1/2010 0:04,1/1/2010 0:07,2,2.47,0.7
2010000477,2010000477,CMT,1/1/2010 0:04,1/1/2010 0:11,2,6.32,1
2010000478,2010000478,CMT,1/1/2010 0:04,1/1/2010 0:05,4,1.15,0.2
2010000479,2010000479,DDS,1/1/2010 0:04,1/1/2010 0:17,4,13.06,3
2010000480,2010000480,CMT,1/1/2010 0:04,1/1/2010 0:22,4,17.38,5.2
2010000481,2010000481,CMT,1/1/2010 0:04,1/1/2010 0:15,1,10.48,1.9
2010000482,2010000482,CMT,1/1/2010 0:04,1/1/2010 0:17,1,12.38,3.8
2010000483,2010000483,CMT,1/1/2010 0:04,1/1/2010 0:31,4,27.13,4.3
2010000484,2010000484,CMT,1/1/2010 0:04,1/1/2010 0:12,1,8.1,5
2010000485,2010000485,CMT,1/1/2010 0:04,1/1/2010 0:15,2,10.75,1.1
2010000486,2010000486,CMT,1/1/2010 0:04,1/1/2010 0:13,1,9.13,2.4
2010000487,2010000487,CMT,1/1/2010 0:04,1/1/2010 0:17,1,12.33,1.9
2010000488,2010000488,CMT,1/1/2010 0:04,1/1/2010 0:07,1,2.42,0.8
2010000489,2010000489,CMT,1/1/2010 0:04,1/1/2010 0:09,2,5.15,1
2010000490,2010000490,CMT,1/1/2010 0:04,1/1/2010 0:06,1,1.52,0.3
2010000491,2010000491,CMT,1/1/2010 0:04,1/1/2010 0:10,1,5.27,1.2
2010000057,2010000057,CMT,1/1/2010 0:04,1/1/2010 0:12,2,7.5,1.8
2010000492,2010000492,VTS,1/1/2010 0:04,1/1/2010 0:04,1,0,0.83
2010000493,2010000493,CMT,1/1/2010 0:04,1/1/2010 0:37,1,32.65,18.3
2010000494,2010000494,CMT,1/1/2010 0:04,1/1/2010 0:14,1,9.53,1.7
2010000495,2010000495,CMT,1/1/2010 0:04,1/1/2010 0:19,1,14.2,3.3
2010000496,2010000496,CMT,1/1/2010 0:04,1/1/2010 0:12,1,7.72,1.8
2010000497,2010000497,CMT,1/1/2010 0:04,1/1/2010 0:24,1,19.15,15.1
2010000498,2010000498,CMT,1/1/2010 0:04,1/1/2010 0:30,1,26,11.1
2010000499,2010000499,DDS,1/1/2010 0:04,1/1/2010 0:14,1,9.61,2.2
2010000500,2010000500,CMT,1/1/2010 0:04,1/1/2010 0:11,2,6.63,1.1
2010000501,2010000501,VTS,1/1/2010 0:04,1/1/2010 0:04,1,0,0.34
2010000502,2010000502,CMT,1/1/2010 0:04,1/1/2010 0:21,1,16.35,4.9
2010000503,2010000503,CMT,1/1/2010 0:04,1/1/2010 0:11,1,6.75,0.8
2010000504,2010000504,CMT,1/1/2010 0:04,1/1/2010 0:16,1,11.13,2.2
2010000505,2010000505,CMT,1/1/2010 0:04,1/1/2010 0:08,1,3.27,0.7
2010000506,2010000506,CMT,1/1/2010 0:04,1/1/2010 0:11,1,6.62,1.1
2010000507,2010000507,CMT,1/1/2010 0:04,1/1/2010 0:16,2,11.17,3.7
2010000508,2010000508,CMT,1/1/2010 0:04,1/1/2010 0:09,3,4.8,0.8
2010000509,2010000509,CMT,1/1/2010 0:04,1/1/2010 0:29,1,24.73,4.6
2010000510,2010000510,CMT,1/1/2010 0:04,1/1/2010 0:23,1,18.5,1.8
2010000511,2010000511,CMT,1/1/2010 0:04,1/1/2010 0:27,3,22.33,1.6
2010000512,2010000512,CMT,1/1/2010 0:04,1/1/2010 0:26,2,21.22,8
2010000513,2010000513,CMT,1/1/2010 0:04,1/1/2010 0:19,1,14.5,0.4
2010000514,2010000514,CMT,1/1/2010 0:04,1/1/2010 0:08,1,3.72,0.6
2010000515,2010000515,CMT,1/1/2010 0:04,1/1/2010 0:21,4,16.18,4.1
2010000516,2010000516,CMT,1/1/2010 0:05,1/1/2010 0:49,1,44.18,15.5
2010000517,2010000517,CMT,1/1/2010 0:05,1/1/2010 0:34,4,29.23,3.9
2010000518,2010000518,VTS,1/1/2010 0:05,1/1/2010 0:30,5,25,9.79
2010000519,2010000519,CMT,1/1/2010 0:05,1/1/2010 0:21,2,16.57,2.7
2010000520,2010000520,VTS,1/1/2010 0:05,1/1/2010 0:32,1,27,10.84
2010000521,2010000521,VTS,1/1/2010 0:05,1/1/2010 0:27,1,22,2.97
2010000522,2010000522,VTS,1/1/2010 0:05,1/1/2010 0:05,1,0,1.21
2010000523,2010000523,VTS,1/1/2010 0:05,1/1/2010 0:15,4,10,2.01
2010000524,2010000524,VTS,1/1/2010 0:05,1/1/2010 0:11,1,6,0.99
2010000525,2010000525,VTS,1/1/2010 0:05,1/1/2010 0:35,5,30,1.99
2010000526,2010000526,VTS,1/1/2010 0:05,1/1/2010 0:26,2,21,4.08
2010000527,2010000527,VTS,1/1/2010 0:05,1/1/2010 0:35,2,30,3.69
2010000528,2010000528,VTS,1/1/2010 0:05,1/1/2010 0:31,1,26,3.3
2010000529,2010000529,VTS,1/1/2010 0:05,1/1/2010 0:25,1,20,7.11
2010000530,2010000530,VTS,1/1/2010 0:05,1/1/2010 0:29,2,24,1.87
2010000531,2010000531,VTS,1/1/2010 0:05,1/1/2010 0:42,3,37,9.44
2010000532,2010000532,VTS,1/1/2010 0:05,1/1/2010 0:26,5,21,4.39
2010000533,2010000533,VTS,1/1/2010 0:05,1/1/2010 0:21,1,16,2.9
2010000534,2010000534,VTS,1/1/2010 0:05,1/1/2010 0:17,3,12,2.25
2010000535,2010000535,VTS,1/1/2010 0:05,1/1/2010 0:26,2,21,5.45
2010000536,2010000536,CMT,1/1/2010 0:05,1/1/2010 0:17,2,12.52,2.5
2010000537,2010000537,CMT,1/1/2010 0:05,1/1/2010 0:16,1,11.95,3
2010000538,2010000538,CMT,1/1/2010 0:05,1/1/2010 0:18,1,13.32,5.3
2010000539,2010000539,CMT,1/1/2010 0:05,1/1/2010 0:38,1,33.82,8.3
2010000540,2010000540,CMT,1/1/2010 0:05,1/1/2010 0:26,4,21.77,4.1
2010000541,2010000541,CMT,1/1/2010 0:05,1/1/2010 0:11,1,6.47,1.5
2010000542,2010000542,CMT,1/1/2010 0:05,1/1/2010 0:15,3,10.12,2.7
2010000543,2010000543,CMT,1/1/2010 0:05,1/1/2010 0:29,1,24.58,12.1
2010000544,2010000544,DDS,1/1/2010 0:05,1/1/2010 0:24,1,19.08,11
2010000545,2010000545,CMT,1/1/2010 0:05,1/1/2010 0:22,1,17.43,4
2010000546,2010000546,CMT,1/1/2010 0:05,1/1/2010 0:19,1,14.35,3
2010000547,2010000547,CMT,1/1/2010 0:05,1/1/2010 0:08,3,3.4,0.3
2010000548,2010000548,CMT,1/1/2010 0:05,1/1/2010 0:19,2,14.3,6.1
2010000549,2010000549,VTS,1/1/2010 0:05,1/1/2010 0:05,1,0,1.59
2010000550,2010000550,DDS,1/1/2010 0:05,1/1/2010 0:15,1,10.48,1.6
2010000551,2010000551,CMT,1/1/2010 0:05,1/1/2010 0:16,3,11.35,3.6
2010000552,2010000552,CMT,1/1/2010 0:05,1/1/2010 0:23,1,18.35,8.2
2010000553,2010000553,CMT,1/1/2010 0:05,1/1/2010 0:18,1,13.48,3.2
2010000554,2010000554,CMT,1/1/2010 0:05,1/1/2010 0:13,3,7.87,1.2
2010000555,2010000555,CMT,1/1/2010 0:05,1/1/2010 0:20,3,15.62,8.1
2010000556,2010000556,CMT,1/1/2010 0:05,1/1/2010 0:25,4,19.97,5.1
2010000557,2010000557,CMT,1/1/2010 0:05,1/1/2010 0:16,2,11.28,2.3
2010000558,2010000558,VTS,1/1/2010 0:05,1/1/2010 0:05,1,0,8.08
2010000559,2010000559,VTS,1/1/2010 0:05,1/1/2010 0:05,1,0,0.01
2010000560,2010000560,CMT,1/1/2010 0:05,1/1/2010 0:13,2,8.57,2
2010000561,2010000561,VTS,1/1/2010 0:05,1/1/2010 0:05,2,0,0.81
2010000562,2010000562,CMT,1/1/2010 0:05,1/1/2010 0:08,1,2.78,0.4
2010000563,2010000563,CMT,1/1/2010 0:05,1/1/2010 0:09,4,4.68,0.5
2010000564,2010000564,CMT,1/1/2010 0:05,1/1/2010 0:10,2,5.48,1.6
2010000565,2010000565,CMT,1/1/2010 0:05,1/1/2010 0:26,1,21.2,6.7
2010000566,2010000566,CMT,1/1/2010 0:05,1/1/2010 0:14,1,8.95,4.6
2010000567,2010000567,CMT,1/1/2010 0:05,1/1/2010 0:13,2,7.82,1.6
2010000568,2010000568,CMT,1/1/2010 0:05,1/1/2010 0:26,1,21.13,4.3
2010000569,2010000569,VTS,1/1/2010 0:05,1/1/2010 0:05,1,0,0.5
2010000570,2010000570,CMT,1/1/2010 0:05,1/1/2010 0:14,1,9.57,2.4
2010000571,2010000571,CMT,1/1/2010 0:05,1/1/2010 0:15,2,10.33,3
2010000572,2010000572,CMT,1/1/2010 0:05,1/1/2010 0:23,2,18.22,2.5
2010000573,2010000573,VTS,1/1/2010 0:05,1/1/2010 0:05,5,0,0.75
2010000574,2010000574,CMT,1/1/2010 0:05,1/1/2010 0:33,2,27.95,8.2
2010000575,2010000575,CMT,1/1/2010 0:05,1/1/2010 0:09,2,4.63,0.7
2010000576,2010000576,CMT,1/1/2010 0:05,1/1/2010 0:25,1,20.02,3.9
2010000577,2010000577,CMT,1/1/2010 0:05,1/1/2010 0:14,1,9.23,1.4
2010000578,2010000578,CMT,1/1/2010 0:05,1/1/2010 0:21,2,16.03,3.2
2010000579,2010000579,CMT,1/1/2010 0:05,1/1/2010 0:11,1,6.18,1.3
2010000580,2010000580,CMT,1/1/2010 0:05,1/1/2010 0:16,1,11.13,2
2010000581,2010000581,CMT,1/1/2010 0:05,1/1/2010 0:28,2,23.28,4.7
2010000582,2010000582,CMT,1/1/2010 0:05,1/1/2010 0:14,2,9.38,2.5
2010000583,2010000583,CMT,1/1/2010 0:05,1/1/2010 0:18,1,12.83,2.9
2010000584,2010000584,CMT,1/1/2010 0:05,1/1/2010 0:21,2,15.68,2.9
2010000585,2010000585,CMT,1/1/2010 0:05,1/1/2010 0:12,1,7.07,1
2010000586,2010000586,DDS,1/1/2010 0:05,1/1/2010 0:11,1,6.58,1.3
2010000587,2010000587,CMT,1/1/2010 0:05,1/1/2010 0:24,1,19.22,6.8
2010000588,2010000588,CMT,1/1/2010 0:05,1/1/2010 0:07,2,2.25,0.4
2010000589,2010000589,CMT,1/1/2010 0:05,1/1/2010 0:22,1,16.93,5.4
2010000590,2010000590,CMT,1/1/2010 0:05,1/1/2010 0:22,1,17.05,4
2010000591,2010000591,CMT,1/1/2010 0:05,1/1/2010 0:12,1,6.73,1.3
2010000592,2010000592,CMT,1/1/2010 0:05,1/1/2010 0:18,1,13.35,4.9
2010000593,2010000593,DDS,1/1/2010 0:05,1/1/2010 0:12,2,7.1,1
2010000594,2010000594,CMT,1/1/2010 0:05,1/1/2010 0:20,1,15.03,3.2
2010000595,2010000595,CMT,1/1/2010 0:05,1/1/2010 0:11,4,5.7,0.9
2010000596,2010000596,CMT,1/1/2010 0:05,1/1/2010 0:10,2,5.42,1.2
2010000597,2010000597,CMT,1/1/2010 0:05,1/1/2010 0:39,2,34.25,13
2010000598,2010000598,CMT,1/1/2010 0:05,1/1/2010 0:17,1,11.92,2.7
2010000599,2010000599,CMT,1/1/2010 0:05,1/1/2010 0:15,1,10.42,3.3
2010000600,2010000600,VTS,1/1/2010 0:05,1/1/2010 0:05,2,0,0.36
2010000601,2010000601,DDS,1/1/2010 0:05,1/1/2010 0:17,2,11.58,2.4
2010000602,2010000602,CMT,1/1/2010 0:05,1/1/2010 0:20,1,14.95,4
2010000603,2010000603,CMT,1/1/2010 0:05,1/1/2010 0:18,1,12.98,4.3
